Ersetzen durch Formatiertes Feld,Replace with Formatted Field
Folie auf Fenstergröße anpassen.,Fit slide to current window.
Horizontal und vertikal spiegeln,Horizontal and Vertical Flip
Kopf- und Fußzeilen Trennzeichen,Headers and Footer delimiter
OpenGL für das Rendern verwenden,Use OpenGL for all rendering
Position und Größe für %1 setzen,Set position and size for %1
Präsentation Datum- und Zeitform,PresentationDateAndTimeShape
Wie möchten Sie weiter vorgehen?,What do you want to do next?
1. Adresselemente hierher ziehen,1. Drag address elements here
Grammatikprüfung (Portugiesisch),Grammar checking (Portuguese)
In %PRODUCTNAME bekannte Treiber,Drivers known in %PRODUCTNAME
Initialisiere ODBC-Verzeichnisse,Initializing ODBC directories
Installiert diese Anwendung für:,Install this application for:
Solver für nichtlineare Probleme,Solver for Nonlinear Problems
Wandelt einen Wert in eine Zahl.,Converts a value to a number.
Zeichen nach dem Zeilenumbruch: ,Characters after line break: 
Bestehende Datenbankdatei öffnen,Open an existing database file
Bestimmt die Matrixdeterminante.,Returns the array determinant.
ClarisWorks/AppleWorks Zeichnung,ClarisWorks/AppleWorks Drawing
Das Objekt ist kein Verzeichnis.,The object is not a directory.
Informationen für die Titelfolie,Information for the Title Page
Jährliche Volatilität des Wertes,Annual volatility of the asset
Kurvenintegral mit oberer Grenze,Curve Integral Superscript Top
Label $(ARG1) bereits definiert.,Label $(ARG1) already defined.
Limes inferior mit oberer Grenze,Limit Inferior Superscript Top
Limes superior mit oberer Grenze,Limit Superior Superscript Top
Verknüpftes Bild mit Transparenz,Linked image with transparency
{&MSSansBold8}Lizenzvereinbarung,{&MSSansBold8}License Agreement
%OBJECTNAME für alle Datenreihen,%OBJECTNAME for all Data Series
Das Formular zeigt alle Daten an,The form is to display all data
Das Wörterbuch ist bereits voll.,The dictionary is already full.
Dokument $current$ von $overall$,document $current$ of $overall$
"Microsoft Windows 7, 8.x oder 10","Microsoft Windows 7, 8.x, or 10"
Objektbeschreibung für %1 ändern,Change object description of %1
Objektbeschreibung für $1 ändern,Change object description of $1
Personal Computer Exchange-Datei,Personal Computer Exchange File
Umbruch vor und nach neuer Seite,Break before and after new page
"%1 Wörter, %2 Zeichen ausgewählt","%1 words, %2 characters selected"
<CALCULATEDFUNCTION> <FIELDNAME>,<CALCULATEDFUNCTION> <FIELDNAME>
CGM - Computer Graphics Metafile,CGM - Computer Graphics Metafile
Dateiname aus Datenbank erzeugen,Generate file name from database
Datenträger mit direktem Zugriff,Flowchart: Direct Access Storage
Diese Frage nicht mehr anzeigen.,Do not show this question again.
DXF - AutoCAD Interchange Format,DXF - AutoCAD Interchange Format
Fontwork-Zeichenabstand anwenden,Apply Fontwork Character Spacing
HTML (HyperText Markup Language),HTML (HyperText Markup Language)
Linien-Verbinder mit Pfeilanfang,Line Connector Starts with Arrow
Microsoft Word 2007-2013 XML VBA,Microsoft Word 2007-2013 XML VBA
Microsoft Word für Mac (v1 - v5),Microsoft Word for Mac (v1 - v5)
OpenOffice.org 1.0 Writer Objekt,OpenOffice.org 1.0 Writer object
Solver für nichtlineare Probleme,Solver for Nonlinear Programming
SVXB (StarView Bitmap/Animation),SVXB (StarView bitmap/animation)
Updates für Extensions verfügbar,Updates for extensions available
Westeuropäisch (Apple Macintosh),Western Europe (Apple Macintosh)
Absenderadresse im Kuvertfenster,Return address in envelope window
Bedingte Formatierung: Bedingung,Conditional Formatting: Condition
Berechnet die Beispielkovarianz.,Calculates the sample covariance.
Berechnet die Summe von Potenzen,Returns the sum of a power series
Dateiname oder -nummer ungültig.,Invalid file name or file number.
Einzelnes %PRODUCTNAME -Dokument,Single %PRODUCTNAME Calc document
Entferne zutreffende Komponenten,Unpublishing Qualified Components
Grün 1 (%PRODUCTNAME Grundfarbe),Green 1 (%PRODUCTNAME Main Color)
Linien-Verbinder mit Kreisanfang,Line Connector Starts with Circle
"Name: [1], Wert: [2], Aktion [3]","Name: [1], Value: [2], Action [3]"
Textrichtung von oben nach unten,Text direction from top to bottom
Wert 0 entspricht dem 01.01.1900,Value 0 corresponds to 01/01/1900
Wert 0 entspricht dem 30.12.1899,Value 0 corresponds to 12/30/1899
wird zum Drucken vorbereitet auf,is being prepared for printing on
150;150 DPI (Projektorauflösung),150;150 DPI (projector resolution)
Kurven-Verbinder mit Pfeilanfang,Curved Connector Starts with Arrow
Möchten Sie wirklich fortfahren?,Are you sure you want to continue?
Name und Pfad des HTML-Dokuments,Name and Path of the HTML Document
Bedingte Formatierung: Farbskala,Conditional Formatting: Color Scale
Kurven-Verbinder mit Kreisanfang,Curved Connector Starts with Circle
Wählen Sie einen Adressblock aus,Select your preferred address block
Direkt-Verbinder mit Pfeilanfang,Straight Connector starts with Arrow
Die Beziehungen wurden geändert.,The relation design has been changed.
Direkt-Verbinder mit Kreisanfang,Straight Connector starts with Circle
Werte der inversen F-Verteilung.,Values of the inverse F distribution.
Werte der inversen t-Verteilung.,Values of the inverse t-distribution.
Kennwort bis Sitzungsende merken,Remember password until end of session
Werte der Exponentialverteilung.,Values of the exponential distribution.
Hochgeschwindigkeitszug japanisch,train3
Es sind keine Fehler aufgetreten.,No errors.
Umkreiste Division (Schrägstrich),Circled Slash
Stichwortverzeichnis Haupteintrag,Main Index Entry
Anschaffungskosten des Anlageguts,Cost of the asset
geschweifte Klammern (skalierbar),Braces (Scalable)
Text der benutzerdefinierten Form,Custom Shape Text
Ansicht automatisch aktualisieren,AutoUpdate Display
Informationen zur aktuellen Folie,Current Slide Info
Das Verwenden von OpenCL zulassen,Allow use of OpenCL
Zur vorhergehenden Folie wechseln,Go to Previous Page
Alle Tabellen und Tabellensichten,All tables and views
Maßstab der Bildschirmdarstellung,Scale Screen Display
Neue Datenbankverknüpfung anlegen,Create Database Link
Schriftstärke asiatischer Schrift,Weight of Asian font
Text zwischen Hochkommas ausgeben,Quote all text cells
Verknüpfungen zwischen Dokumenten,Cross-document Links
Zur vorhergehenden Folie wechseln,Go to Previous Slide
%1 von %2 E-Mails wurden gesendet,%1 of %2 e-mails sent
Fehler beim Erstellen des Objekts,Error creating object
Im abgesicherten Modus fortfahren,Continue in Safe Mode
PDF-Dokument nach Export anzeigen,View PDF after export
Präsentationsquelle herunterladen,Download presentation
Setzen auf Kreis (schräg stellen),Set to circle (slant)
Ersetzen durch Gruppierungsrahmen,Replace with Group Box
Geben Sie die 6-stellige PIN ein:,Enter the 6 digit PIN:
In Spalten - Beschriftungen links,Columnar - Labels Left
Linie mit Pfeilanfang/Quadratende,Line with Arrow/Square
Linie mit Quadratanfang/Pfeilende,Line with Square/Arrow
Mit nächster Animation ausblenden,Hide on next animation
Tabellenvorlage aktualisieren: $1,Update table style: $1
unterdurchschnittlich oder gleich,below or equal average
Automatischer Steuerelement-Fokus,Automatic Control Focus
Fenster auf Bildschirm zentrieren,Center window on screen
Folie mittels Klicken verschieben,Click to move the slide
Formularbasierten Filter anwenden,Apply Form-Based Filter
In Blöcken - Beschriftungen links,In Blocks - Labels Left
Überstrichen (Punkt Punkt Strich),Overline (dot dot dash)
Umrandung und Schatten übernehmen,Apply border and shadow
Für ausgewählte Folien übernehmen,Apply to Selected Slides
Importierte Daten nicht speichern,Don't save imported data
Keine automatische Positionierung,No automatic positioning
Kennwort zur Dateiverschlüsselung,File Encryption Password
Kopie nach $location$ gespeichert,saved copy to $location$
OpenGL ist gegenwärtig aktiviert.,GL is currently enabled.
"Pfeil nach oben, rechts und unten","Up, Right and Down Arrow"
Bereich von #1 nach #2 verschoben,Range moved from #1 to #2
Falsche Verwendung eines Objekts.,Invalid use of an object.
For-Schleife nicht initialisiert.,For loop not initialized.
Generierte Werte berücksichtigen:,Auto-increment statement:
Individuelles Dokument bearbeiten,Edit Individual Documents
Abbildungsverzeichnis Überschrift,Illustration Index Heading
Anschaffungsdatum des Anlagegutes,Purchase date of the asset
Bis Ende nächster Seite auswählen,Select to End of Next Page
Klebepunkt horizontal linksbündig,Glue Point Horizontal Left
OpenDocument Textdokument Vorlage,OpenDocument Text Template
"Serbisch, lateinisch (Montenegro)",Serbian Latin (Montenegro)
Schriftstellung komplexer Skripte,Posture of complex scripts
Unterstrichen (Punkt Strich fett),"Underline (dot dash, bold)"
"Verbindungsaufbau zu ""$name$"" ...","Connecting to ""$name$"" ..."
Von %PRODUCTNAME verwendete Pfade,Paths used by %PRODUCTNAME
Aktueller Nummerierungslisten-Typ,Current Numbering List Type
Berichtskopf/Berichtsfuß einfügen,Insert Report Header/Footer
Bosnisches Rechtschreibwörterbuch,Bosnian spelling dictionary
Doppelpfeil nach links und rechts,Double Arrow Left And Right
Eintrag aus Auswahl aktualisieren,Update entry from selection
Geben Sie bitte die Faxnummer ein,Please enter the fax number
Interpretieren als Jahre zwischen,Interpret as years between 
Linien-Verbinder mit Kreisspitzen,Line Connector with Circles
Microsoft Word-Text als E-Mail...,E-mail as Microsoft Word...
MS Word für DOS-Datei importieren,Import MS Word for DOS file
Setzen auf Kreis (perspektivisch),Set in Circle (perspective)
Schatten nach rechts unten werfen,Cast Shadow to Bottom Right
Vorherige Nummerierung fortsetzen,Continue previous numbering
%DEFAULTEXTENSION-Format benutzen,Use %DEFAULTEXTENSION Format
Hypothetische Mittelwertdifferenz,Hypothesized Mean Difference
"Chinesisch, traditionell (EUC-TW)",Chinese traditional (EUC-TW)
"Chinesisch, vereinfacht (GB-2312)",Chinese simplified (GB-2312)
Procedure $(ARG1) nicht gefunden.,Procedure $(ARG1) not found.
Rahmenformat umbenennen: $1 $2 $3,Rename frame style: $1 $2 $3
Spaltenzuordnung für Tabelle „%1“,Column Layout for Table “%1”
Tabelle nicht an Seiten umbrechen,Don’t split table over pages
Wiederholung innerhalb von Sätzen,Duplication within sentences
Alphabetische Präsentationsformen,Alphabetic Presentation Forms
Dokumentklassifikation übernehmen,Apply Document Classification
Entsprechend Gebietsschema ( %1 ),Same as locale setting ( %1 )
Folgender Fehler ist aufgetreten:,The following error occurred:
Laufwerk $(ARG1) existiert nicht.,Drive $(ARG1) does not exist.
"Serbisch, kyrillisch (Montenegro)",Serbian Cyrillic (Montenegro)
"Vertikaler Titel, vertikaler Text","Vertical Title, Vertical Text"
Vorige fehlerhafte Tabellenformel,Previous faulty table formula
Zielsuche erfolgreich. Ergebnis: ,Goal Seek succeeded. Result: 
** Überlauf in Quadratfunktion **,** Square function overflow **
Das Kennwort wurde nicht gesetzt.,The password has not been set.
Hier können Sie Folien sortieren.,This is where you sort slides.
Kein automatischer Zeichenabstand,No automatic character spacing
Kyrillisch (DOS/OS2-866/Russisch),Cyrillic (DOS/OS2-866/Russian)
Updates automatisch herunterladen,Download updates automatically
Veraltete StarOffice-Präsentation,Legacy StarOffice Presentation
%PRODUCTNAME - Sicherheitswarnung,%PRODUCTNAME - Security Warning
Als ein großes Dokument speichern,Save as a single large document
Berechnet den Kosinus einer Zahl.,Returns the cosine of a number.
Kann das Zertifikat nicht finden.,Could not find the certificate.
Kurvenintegral mit unterer Grenze,Curve Integral Subscript Bottom
Limes inferior mit unterer Grenze,Limit Inferior Subscript Bottom
Limes superior mit unterer Grenze,Limit Superior Subscript Bottom
OpenDocument-Zeichnung (Flat XML),OpenDocument Drawing (Flat XML)
Setzen auf Kreis: nicht verzerren,Do not distort objects in curve
"Titel, 2 vertikale Texte, Clipart","Title, 2 Vertical Text, Clipart"
Verknüpfte Bilder mit Transparenz,Linked images with transparency
%PRODUCTNAME Adressenliste (.csv),%PRODUCTNAME Address List (.csv)
Absatzformat umbenennen: $1 $2 $3,Rename paragraph style: $1 $2 $3
An Zeile vertikal mittig anordnen,Align to Vertical Center of Line
Andere Adressenliste auswählen...,Select Different Address List...
Anzahl der ausgewählten Elemente.,The number of elements selected.
Bedingte Formatierung: Symbolsatz,Conditional Formatting: Icon Set
Berechnet den Tangens einer Zahl.,Returns the tangent of a number.
Corel Presentation Exchange-Datei,Corel Presentation Exchange File
Der Pfad $(ARG1) existiert nicht.,The path $(ARG1) does not exist.
Graphics Interchange Format-Datei,Graphics Interchange Format File
Name und Pfad des Globaldokuments,Name and Path of Master Document
OpenDocument-Format als E-Mail...,E-mail as OpenDocument Format...
Soll der Eintrag gelöscht werden?,Do you want to delete the entry?
%PRODUCTNAME %PRODUCTVERSION Text,%PRODUCTNAME %PRODUCTVERSION Text
%PRODUCTNAME Writer (*.odt;*.sxw),%PRODUCTNAME Writer (*.odt;*.sxw)
Falsche Auswahl für Bereichsnamen,Invalid selection for range names
GIF - Graphics Interchange Format,GIF - Graphics Interchange Format
Hintergrundseitenzuordnung ändern,Change background page assignment
http://www.documentfoundation.org,http://www.documentfoundation.org
Microsoft Excel 2007-2016 VBA XML,Microsoft Excel 2007-2016 VBA XML
Microsoft PowerPoint Präsentation,Microsoft PowerPoint Presentation
OpenOffice.org 1.0 Impress Objekt,OpenOffice.org 1.0 Impress object
Suche nach zutreffenden Produkten,Searching for qualifying products
Umbruch vor und nach neuer Spalte,Break before and after new column
Unabhängigkeitstest (Chi-Quadrat),Test of Independence (Chi-Square)
Westeuropäisch (ISO-8859-15/EURO),Western Europe (ISO-8859-15/EURO)
Zeichenvorlage für Haupteinträge:,Character style for main entries:
Zu viele DLL-Application Clients.,Too many DLL application clients.
Änderungen sind nicht zugelassen.,No modifications will be accepted.
Extension ist bereits vorhanden: ,Extension has already been added: 
Große römische Zahlen I. II. III.,Uppercase Roman number I. II. III.
OpenOffice.org 1.0 Globaldokument,OpenOffice.org 1.0 Master Document
Status Info vom Svx Internal Link,Status Info from Svx Internal Link
Suche nach verwandten Anwendungen,Searching for related applications
TGA TrueVision TARGA Importfilter,TGA TrueVision TARGA Import Filter
"Anwendung: [1], Befehlszeile: [2]","Application: [1], Command line: [2]"
Berechnet die Länge eines Textes.,Calculates length of a text string.
Die Anwendung %PRODUCTNAME Writer,The application %PRODUCTNAME Writer
Erster Zinstermin des Wertpapiers,First interest date of the security
Kehrt den Wert des Argumentes um.,Reverses the value of the argument.
Möchten Sie das Makro XX löschen?,Do you want to delete the macro XX?
Zukünftiger Wert der Investition.,The future value of the investment.
Autoformatierung des Dokuments...,Formatting document automatically...
Möchten Sie das Modul XX löschen?,Do you want to delete the XX module?
Seitennummer für erste Titelseite,Set page number for first title page
Währungszellen im ganzen Dokument,Currency cells in the entire document
Auf mehrere Druckseiten verteilen,Distribute on multiple sheets of paper
Konferenzberichtsartikel (BiBTeX),Conference proceedings article (BiBTeX)
Suche wurde am Anfang fortgesetzt,"Overflow, search continued at the beginning"
"Die Zahl, durch die geteilt wird.",The number by which the dividend is divided.
Anzahl der ausgewählten Elemente.,The selection number taken from the elements.
Winkel für Maßtextwinkelautomatik,Angle for the automatic positioning of the dimension value
Groß- und Kleinschreibung beachten,Match case
Groß- und Kleinschreibung beachten,Match Case
Groß- und Kleinschreibung beachten,Match case
Groß- und Kleinschreibung beachten,Match Case
Groß- und Kleinschreibung beachten,Match case
Suche am Dokumentanfang fortsetzen,Wrap around
Vorausgegangene Elemente markieren,Mark Precedents
Soll der AutoText gelöscht werden?,Delete AutoText?
Kreuzmarken als Aufzählungszeichen,Check mark bullets
stiftübergang|linienübergang|sü|lü,penjoint|linejoint
Spanisch (Dominikanische Republik),Spanish (Dom. Rep.)
Bis zur nächsten Tabelle auswählen,Select to Next Sheet
Negative Abweichung formatieren...,Format Stock Loss...
Positive Abweichung formatieren...,Format Stock Gain...
von niedrigerem oder gleichem Rang,Precedes or equal to
Datenbeschriftungen formatieren...,Format Data Labels...
Wiederholen bis zum nächsten Klang,Loop until next sound
Zuletzt gesucht: Bisher noch nicht,Last checked: Not yet
Anwenden und Änderungen bearbeiten,Apply and Edit Changes
Code-Vervollständigung einschalten,Enable code completion
Verweissensitive Grafik speichern?,Save ImageMap changes?
Zulu Wörterbuch für Silbentrennung,Zulu hyphenation rules
Basislinienausrichtung für Formeln,Math baseline alignment
"Der Wert, der geprüft werden soll.",The value to be tested.
Die Matrix des ersten Datensatzes.,The first record array.
Fehler beim Laden einer DLL-Datei.,Error loading DLL file.
Aktionen wiederherstellen: $(ARG1),Actions to redo: $(ARG1)
Die Matrix der beobachteten Daten.,The observed data array.
"Doppelt, durchgängige dünne Linien","Double, fixed thin lines"
"Gegen den Uhrzeigersinn, 1 Speiche",Counterclockwise 1 Spoke
oder eine neue Kategorie erstellen,or Create a New Category
Setzen Sie den Namen des Formulars,Set the name of the form
Ungültiges DDE-Verknüpfungsformat.,Invalid DDE link format.
Unterstrichen (Punkt Punkt Strich),Underline (dot dot dash)
Vertikales Bildlaufleisten-Element,Form Vertical Scroll Bar
Wählen Sie die Art der Abfrage aus,Select the type of query
Wert kann nicht zugewiesen werden.,Value cannot be applied.
Aktuelles Datum und Uhrzeit setzen,Set current time and date
Benanntes Argument nicht gefunden.,Named argument not found.
Bilder auf geraden Seiten spiegeln,Flip Images on Even Pages
Nächste fehlerhafte Tabellenformel,Next faulty table formula
Primärschlüssel einfügen/entfernen,Insert/remove primary key
Schwebender Rahmen - Eigenschaften,Floating Frame Properties
von höherem oder äquivalentem Rang,Succeeds or equivalent to
Automatisch extern (Bildschirm %1),Auto External (Display %1)
Datum des Endes der ersten Periode,Date the first period ends
Diese Warnung nicht mehr anzeigen.,Do not show warning again.
Englische Funktionsnamen verwenden,Use English function names
Hebräisches Rechtschreibwörterbuch,Hebrew spelling dictionary
Herunterladen des Updates beginnt.,Download of update begins.
Nächste Folie oder nächster Effekt,"Next slide, or next effect"
Neuberechnung beim Laden der Datei,Recalculation on File Load
Thailändisch (ISO-8859-11/TIS-620),Thai (ISO-8859-11/TIS-620)
Unified Office Format Textdokument,Unified Office Format text
Vertikalen Text an Rahmen anpassen,Fit Vertical Text to Frame
Zellinhalt wie angezeigt speichern,Save cell content as shown
Zum nächsten Absatz gleicher Ebene,To Next Paragraph in Level
Alle formatierten Felder auswählen,Select all Formatted Fields
Beschriftungsart der Diagrammdaten,Caption Type for Chart Data
Der Pfad %1 ist bereits vorhanden.,The path %1 already exists.
In umgekehrter Reihenfolge drucken,Print in reverse page order
Klebepunkt horizontal rechtsbündig,Glue Point Horizontal Right
Kombinierende diakritische Zeichen,Combining Diacritical Marks
Nur das aktuelle Element anzeigen.,Show only the current item.
Seitenvorlage umbenennen: $1 $2 $3,Rename page style: $1 $2 $3
Sichere Verbindung verwenden (SSL),Use secure connection (SSL)
Verbesserten Solverstatus anzeigen,Show enhanced solver status
Zeichen einschließlich Leerzeichen,Characters including spaces
Beginn: doppelte Anführungszeichen,Start quote of double quotes
Beginn: einfache Anführungszeichen,Start quote of single quotes
Galicisches Rechtschreibwörterbuch,Galician spelling dictionary
Laufwerk $(ARG1) ist nicht bereit.,Volume $(ARG1) is not ready.
Platzhalter in Formeln ermöglichen,Enable wildcards in formulas
schriftgrösse|textgrösse|schgr|tgr,fontsize|textsize|textheight
SQL92 Namensbeschränkung verwenden,Use SQL92 naming constraints
"Vorlage ""Textkörper Einzug"" setzen","Set ""Text body indent"" Style"
Wählen Sie die Suchbedingungen aus,Select the search conditions
Zur vorherigen ungeschützten Zelle,To Previous Unprotected Cell
"Chinesisch, vereinfacht (GB-18030)",Chinese simplified (GB-18030)
Lotus Quattro Pro Tabellendokument,Lotus Quattro Pro Spreadsheet
Microsoft &Excel Tabellendokumente,Microsoft &Excel Spreadsheets
Nicht mit Berichtskopf/Berichtsfuß,Not With Report Header/Footer
Phonetisch (alphanumerisch zuerst),Phonetic (alphanumeric first)
Sicherheitsoptionen und -warnungen,Security Options and Warnings
Altgriechische Notenschriftzeichen,Ancient Greek Musical Notation
Ausgabe leerer Seiten unterdrücken,Suppress output of empty pages
Bézier-Eigenschaften von %1 ändern,Modify bézier properties of %1
Das Thema oder der Name der Datei.,The topic or name of the file.
Datum des Endes der ersten Periode,The date the first period ends
Position des ausgewählten Eintrags,Position of the selected entry
Auch gelöschte Datensätze anzeigen,Display deleted records as well
"Ausfüllen Datenreihen, automatisch",AutoFill Data Series: automatic
Die Spalte '$name$' ist unbekannt.,The column '$name$' is unknown.
"Umriss, eingerückt - hervorgehoben","Outline, indented - Highlighted"
Unbekanntes Lotus-123-Dateiformat.,Unknown Lotus1-2-3 file format.
Veraltetes StarOffice Textdokument,Legacy StarOffice Text Document
Verfügbare Sprachmodule bearbeiten,Edit Available language modules
[L]: Objekt laden und konvertieren,[L]: Load and convert the object
Bedingte Formatierung: Datenbalken,Conditional Formatting: Data Bar
Bestimmt die Inverse einer Matrix.,Returns the inverse of an array.
Das angegebene Gerät ist ungültig.,The specified device is invalid.
Farbschema aus Dokument übernehmen,Apply color scheme from document
Geschützt vor manuellen Änderungen,Protected against manual changes
"Nachrichtenart: [1], Argument: [2]","Message type: [1], Argument: [2]"
Weder Zeile noch Spalte angegeben.,Neither row or column specified.
Zeichenformat umbenennen: $1 $2 $3,Rename character style: $1 $2 $3
Absatzvorlage Vorformatierter Text,Preformatted Text Paragraph Style
Alle Nutzer dieser Tabelle dürfen:,Allow all users of this sheet to:
Berechnet die Besselfunktion Jn(x),Returns the Bessel function Jn(x)
Berechnet die Besselfunktion Yn(x),Returns the Bessel function Yn(x)
Berechnung der Poisson-Verteilung.,Returns the Poisson distribution.
Freetype Version 2.2.0 oder höher;,freetype version 2.2.0 or higher;
Moderner Geschäftsbrief serifenlos,Modern business letter sans-serif
Textrichtung von links nach rechts,Text direction from left to right
Zelle #1 von '#2' zu '#3' geändert,Cell #1 changed from '#2' to '#3'
Erfassen der relevanten Dokumente:,Retrieving the relevant documents:
Kleine römische Zahlen i. ii. iii.,Lowercase Roman number i. ii. iii.
Liefert die Summe komplexer Zahlen,Returns the sum of complex numbers
Microsoft PowerPoint 2007-2013 XML,Microsoft PowerPoint 2007-2013 XML
Unified Office Format Präsentation,Unified Office Format presentation
Uniform Office Format Präsentation,Uniform Office Format Presentation
Alle Steuerpunkte im Bezier-Editor,All control points in Bézier editor
OS/2 Metafile Im- und Exportfilter,OS/2 Metafile Import/Export Filters
Uniform Office Format Textdokument,Uniform Office Format Text Document
Das Lesezeichen 'Recipient' fehlt.,The bookmark 'Recipient' is missing.
"Der Wert, mit dem verglichen wird.",The value to be used for comparison.
Die Anwendung %PRODUCTNAME Impress,The application %PRODUCTNAME Impress
Möchten Sie den Dialog XX löschen?,Do you want to delete the XX dialog?
Berechnet die Fakultät einer Zahl.,Calculates the factorial of a number.
Obere Schranke der Versuchsanzahl.,Upper limit for the number of trials.
OpenDocument Globaldokumentvorlage,OpenDocument Master Document Template
OpenDocument-Tabelle als E-Mail...,E-mail as OpenDocument Spreadsheet...
Verbindet Texte zu einem einzigen.,Combines several text items into one.
Zellen ohne Text wurden ignoriert.,Cells without text have been ignored.
Berechnet den Rest einer Division.,Calculates the remainder of a division.
Liefert das Vorzeichen einer Zahl.,Returns the algebraic sign of a number.
Fremdanwendung ist beendet worden.,External application has been terminated.
Fehler beim Ausführen der Abfrage.,An error occurred while executing the query.
Division (Doppelpunkt-Mittelstrich),Division (÷)
Ausrichtung der Beschriftungsfelder,Label placement
"Katakana, phonetische Erweiterungen",Katakana Phonetics
Summe mit unterer und oberer Grenze,Sum Sup/Sub script
Limes mit unterer und oberer Grenze,Limes Sup/Sub script
Schriftart-Einstellungen ignorieren,Ignore font settings
Wiederherstellung wird durchgeführt,Recovery in progress
'XX' kann nicht hinzugefügt werden.,'XX' cannot be added.
Abgewinkelte Linie einfach geknickt,Angled Connector Line
Aufzählungszeichen und Nummerierung,Bullets and Numbering
Aufzählungszeichen und Nummerierung,Bullets and Numbering
Änderungen an der Kontur speichern?,Save contour changes?
Schriftstellung asiatischer Schrift,Posture of Asian font
"Von der Mitte aus, im Uhrzeigersinn",From center clockwise
Aufzählungszeichen ersetzen durch: ,Replace bullets with: 
Aufzählungszeichen und Nummerierung,Bullets and Numberings
Einträge automatisch groß schreiben,AutoCapitalize entries
Korrespondenzzeichen (Original von),Corresponds To (Right)
$(ERR) beim Aktivieren des Objektes,$(ERR) activating object
Aktionen rückgängig machen: $(ARG1),Actions to undo: $(ARG1)
Aktualisiert externe Verknüpfungen.,Updating external links.
Die Matrix des zweiten Datensatzes.,The second record array.
Formatfehler in der Datei entdeckt.,File format error found.
Mit folgendem Absatz zusammenhalten,Keep with next paragraph
Auf Werkseinstellungen zurücksetzen,Reset to factory settings
Bilddatei kann nicht gelesen werden,Image file cannot be read
"Die Zahl, die gerundet werden soll.",The number to be rounded.
Fehler in Ausführung einer Methode.,Error executing a method.
"Gegen den Uhrzeigersinn, 2 Speichen",Counterclockwise 2 Spokes
"Gegen den Uhrzeigersinn, 3 Speichen",Counterclockwise 3 Spokes
"Gegen den Uhrzeigersinn, 4 Speichen",Counterclockwise 4 Spokes
"Gegen den Uhrzeigersinn, 8 Speichen",Counterclockwise 8 Spokes
Horizontales Bildlaufleiste-Element,Form Horizonal Scroll Bar
OpenGL ist gegenwärtig deaktiviert.,GL is currently disabled.
Beim Verknüpfen eines Bildes fragen,Ask when linking a graphic
Bretonisches Rechtschreibwörterbuch,Breton spelling dictionary
Dieser Name wird bereits verwendet.,This name is already used.
Linien-Verbinder mit Pfeilenspitzen,Line Connector with Arrows
Mit Barrierefreiheits-Unterstützung,with accessibility support
Transparenz der Farbverlaufsfüllung,Gradient Fill Transparency
Wandelt einen Text in eine Zahl um.,Converts text to a number.
Zeilen für Suche nach Spaltentypen:,Rows to scan column types:
Zusätzliche Grammatikfehler prüfen.,Check more grammar errors.
Abfrage in SQL-Ansicht erstellen...,Create Query in SQL View...
Bearbeiten des Dokuments bestätigen,Confirm editing of document
Bengalisches Rechtschreibwörterbuch,Bengali spelling dictionary
Benutzter / Modifizierter Quelltext,Used / Modified Source Code
Die Datei %1 ist bereits vorhanden.,The file %1 already exists.
Es sind zu viele Spalten vorhanden.,There are too many columns.
Hybrid-PDF (eingebettete ODF-Datei),Hybrid PDF (embed ODF file)
Microsoft Excel 2007 Binär Dokument,Microsoft Excel 2007 Binary
Mozilla Adressbuch-Datenbanktreiber,Mozilla Address Book Driver
Original Dokument wiederhergestellt,Original document recovered
Setzen Sie die Formate Ihrer Felder,Set field types and formats
Schriftarten ins Dokument einbetten,Embed fonts in the document
Steuerelemente-Assistent umschalten,Toggle Form Control Wizards
Weitere Wörterbücher im Internet...,More Dictionaries Online...
Bild durch Doppelklicken hinzufügen,Double-click to add an Image
Bis Anfang nächster Seite auswählen,Select to Begin of Next Page
Moderner Geschäftsbrief mit Serifen,Modern business letter serif
Obere und doppelte untere Umrandung,Top and Thick Bottom Borders
Phonetisch (alphanumerisch zuletzt),Phonetic (alphanumeric last)
Seiten-Einstellungen - Papierformat,Page Settings - Paper format
Wählen Sie den Stil Ihres Formulars,Apply the style of your form
Aus bestehender Kategorie auswählen,Select from Existing Category
Die Datenbank zum Bearbeiten öffnen,Open the database for editing
Obere und doppelte untere Umrandung,Top and Double Bottom Borders
Trendliniengleichung formatieren...,Format Trend Line Equation...
Vorlage Nummerierung Großbuchstaben,Alphabet Uppercase List Style
{&MSSansBold8}Benutzerinformationen,{&MSSansBold8}User Information
Auf der ersten Folie nicht anzeigen,Do not show on the first slide
Benutzer-Authentifizierung eingeben,Set up the user authentication
Bis Ende vorheriger Seite auswählen,Select to End of Previous Page
Einen Rahmen um jede Seite zeichnen,Draw a border around each page
Herunterladen des Updates in Arbeit,Download of update in progress
OpenOffice.org 1.0 Tabellendokument,OpenOffice.org 1.0 Spreadsheet
Übergang für alle Folien übernehmen,Apply Transition to All Slides
URLs relativ zum Internet speichern,Save URLs relative to internet
Clip-Art- und Medien-Gallery öffnen,Open Clip Art and Media Gallery
DE: Wechselwahrscheinlichkeit (0-1),DE: Crossover Probability (0-1)
Die Untergrenze für die Integration,The lower limit for integration
Folienmasterbereich (keine Auswahl),Page Master Pane (no selection)
Im Uhrzeigersinn um 45 Grad drehen.,Rotate clockwise by 45 degrees.
